2009,WI,4809185063,4720471039,1302449064,10832105166,3711184204,1802494581,9696228443
2009,WY,945166746,459350345,110634185,1675895578,504323903,176771384,1268406754
2008,AL,4658854378,2271177809,744382198,7693742227,2553753211,1013988946,6832439210
2008,AK,1517297244,465858771,306062793,2289218808,578916138,412554779,1918374844
2008,AZ,5318990801,3866974432,1092089969,10283842005,3392319069,795319935,8403220614
2008,AR,2649410718,1515948224,506124250,4674052684,1689264640,442210880,4156367988
2008,CA,43660964040,20880861502,6682198395,71224023937,24408875167,7890652494,61570554977
2008,CO,3423454123,4113179703,559710210,8113611122,2815247254,933354668,7338766443
2008,CT,3743349955,5300366873,420348122,9464064950,3343802807,1263905104,8336789224
2008,DE,1048770532,508795107,132991490,1690557129,578066875,257760317,1489594218
2008,DC,-2,1208775233,155272645,1364047878,420355775,63321432,1282436803
2008,FL,11389950872,15403664472,2527573698,29321189042,9189112269,2708436723,24224113873
2008,GA,8476711434,8699180185,1495453408,18671345027,6890147212,2421620241,16030039288
2008,HI,2110692806,76658321,310732128,2498083255,825054797,285816565,2122779119
2008,ID,1454112171,499820447,213522109,2167454727,795234967,256148666,1891504817
2008,IL,7929343471,15497303343,2000311797,25426958611,8780141260,2799518548,21874484088
2008,IN,6578455448,4832814821,876614731,12295900750,3681735767,998932254,9281708550
2008,IA,2465113035,2425532230,403398899,5297526903,1952930339,592046164,4499236132
2008,KS,3176569694,1813420287,435709515,5528071490,2039934061,498438184,4633517321
2008,KY,3759235003,2091026285,710864917,6561268205,2477698439,765049635,5822550446
2008,LA,3523670283,3020547685,1316911560,7861129528,2720712574,927875890,6814454623
2008,ME,1168948957,1197468756,233418842,2601562891,921456150,375231075,2308070836
2008,MD,5502429811,6866876134,714712140,13084018085,4545794776,1669202472,11211175523
2008,MA,6127024008,7644372018,831541428,14602937454,5285693418,2391561573,13182986762
2008,MI,11287552834,6788623181,1532563964,19620054956,6022723390,2765379038,17053521094
2008,MN,6783079148,2752551829,608057802,10293654640,3771176184,1161436146,8426263566
2008,MS,2389463687,1288649834,708261576,4388016156,1608319306,488539886,3898401177
2008,MO,3292455928,5740380403,799985989,9876930097,3621223795,928543499,8526640711
2008,MT,774708113,472600486,189229271,1559091112,555735430,156887709,1392449155
2008,NE,1089025633,1878053369,298660417,3286861582,1319901807,432364616,2970322574
2008,NV,1344110544,2730522260,289632899,4364265703,1371429360,493667056,3515004345
2008,NH,1009290767,1467991638,136515834,2613798239,967073625,370606161,2399329903
2008,NJ,10472031230,13429931693,990197644,24892357794,8661066891,4279503333,24357079038
2008,NM,2587683230,568697971,496888605,3655606953,1220474796,365724715,3057060748
2008,NY,23641251326,25677113950,3163748882,52766248683,20863490167,8566667151,46443425956
2008,NC,8158250955,3021337984,1247142515,12426731454,5464226279,1318279507,11482912000
2008,ND,383230972,511180856,145766772,1056726202,369246416,104249183,886317147
2008,OH,10392394987,10655924830,1658313514,22796037300,7134459604,2368094894,18892373975
2008,OK,2973756707,1748138406,646417382,5482414346,2035769518,553177049,4932912571
2008,OR,3200000765,2282332491,554444466,6118492205,1903277026,891955354,5409629839
